g,r,i,z,y_true,y_argus,y_attnnet
19.36455535888672,19.025928497314453,18.76508331298828,18.59844398498535,0.0,0.9999978542327881,0.9999587535858154
20.24049949645996,19.785165786743164,19.803482055664062,19.40583038330078,0.0,0.9999972581863403,0.9999642372131348
21.24462890625,20.43852996826172,19.815099716186523,19.498897552490234,1.0,0.9999980926513672,0.9999817609786987
18.402292251586914,17.899639129638672,17.676942825317383,17.620466232299805,0.0,0.9999980926513672,0.9999808073043823
18.810890197753906,18.6837158203125,18.718669891357422,18.815059661865234,0.0,0.9999980926513672,0.9999805688858032
18.61836814880371,18.10011100769043,17.788089752197266,17.718168258666992,1.0,0.9999980926513672,0.9999872446060181
19.354206085205078,18.665603637695312,18.454364776611328,18.07577896118164,0.0,0.9999977350234985,0.9999665021896362
17.826290130615234,17.53501319885254,17.434749603271484,17.404760360717773,0.0,0.9999977350234985,0.9997133612632751
18.63593864440918,18.184677124023438,17.99195098876953,17.920818328857422,0.0,0.9999974966049194,0.9999277591705322
20.747629165649414,19.67051887512207,19.20879554748535,18.79576873779297,0.0,0.9629085659980774,0.12585192918777466
19.813446044921875,18.53857421875,18.05483627319336,17.765064239501953,1.0,0.9999939203262329,0.9997602105140686
19.32529067993164,19.042205810546875,18.8093318939209,18.788114547729492,0.0,0.9988227486610413,0.9999500513076782
21.24462890625,20.43852996826172,19.815099716186523,19.498897552490234,1.0,0.9999977350234985,0.9999698400497437
18.953163146972656,18.930538177490234,18.646509170532227,18.5546817779541,0.0,0.9999980926513672,0.9999819993972778
17.93695831298828,17.725906372070312,17.746444702148438,17.72671127319336,0.0,0.9999979734420776,0.9999790191650391
19.928335189819336,19.972171783447266,20.06234359741211,20.107627868652344,0.0,0.9999980926513672,0.9999812841415405
18.961620330810547,18.775968551635742,18.703468322753906,18.597131729125977,0.0,0.9999979734420776,0.999963641166687
19.838184356689453,18.85152244567871,18.517520904541016,18.086435317993164,0.0,0.9999979734420776,0.9999402761459351
18.834545135498047,18.81155776977539,19.18951416015625,18.917465209960938,1.0,0.9999980926513672,0.9999856948852539
19.29127311706543,18.98769760131836,18.74437713623047,18.608842849731445,0.0,0.9999979734420776,0.9999803304672241
20.059223175048828,19.695812225341797,19.576274871826172,19.47921371459961,0.0,0.9999979734420776,0.99997878074646
20.2635555267334,19.41303253173828,19.14710807800293,18.870574951171875,0.0,0.9999977350234985,0.9999595880508423
19.775325775146484,19.56759262084961,19.451826095581055,19.32784652709961,0.0,0.9999979734420776,0.9999700784683228
17.551301956176758,17.339805603027344,17.27893829345703,17.321596145629883,0.0,0.9999979734420776,0.9999630451202393
22.10248565673828,20.794870376586914,20.019649505615234,19.594297409057617,0.0,0.9999979734420776,0.9999816417694092
19.79976463317871,19.047636032104492,18.61294174194336,18.239665985107422,0.0,0.9999979734420776,0.9999769926071167
18.494155883789062,18.147850036621094,17.959510803222656,17.942869186401367,0.0,0.9999979734420776,0.99997878074646
18.834545135498047,18.81155776977539,19.18951416015625,18.917465209960938,1.0,0.9999980926513672,0.9999867677688599
19.46787452697754,19.117446899414062,19.07581901550293,18.87900733947754,0.0,0.9999979734420776,0.9999841451644897
18.69150733947754,18.38446044921875,18.317108154296875,18.295879364013672,0.0,0.9999980926513672,0.9999772310256958
19.46259307861328,18.780908584594727,18.488025665283203,18.112964630126953,0.0,0.9999942779541016,0.9999619722366333
19.761760711669922,19.404699325561523,19.285537719726562,19.224943161010742,0.0,0.9999701976776123,0.9994619488716125
20.25960922241211,19.77541732788086,19.681365966796875,19.279876708984375,0.0,0.9999979734420776,0.9999817609786987
18.263689041137695,18.07599449157715,17.733993530273438,17.79104995727539,0.0,0.9999980926513672,0.999985933303833
19.42009735107422,18.765644073486328,18.581104278564453,18.231353759765625,1.0,0.9999980926513672,0.9999847412109375
18.73027992248535,18.524667739868164,18.454055786132812,18.391477584838867,0.0,0.9999973773956299,0.9999665021896362
17.604602813720703,17.239974975585938,17.09758758544922,17.04328155517578,0.0,0.999997615814209,0.999954104423523
19.95534896850586,19.346302032470703,19.306467056274414,18.769386291503906,1.0,0.9999979734420776,0.9999772310256958
19.597423553466797,19.288179397583008,19.198841094970703,19.209678649902344,0.0,0.9999979734420776,0.9999722242355347
21.39600944519043,19.748695373535156,18.920555114746094,18.673038482666016,0.0,0.9999972581863403,0.9995357990264893
18.3095703125,18.000320434570312,17.712482452392578,17.72998809814453,0.0,0.9999979734420776,0.999976396560669
20.587318420410156,20.290573120117188,20.148456573486328,19.954452514648438,0.0,0.9999979734420776,0.9999730587005615
20.054872512817383,19.133577346801758,18.721418380737305,18.58547592163086,0.0,0.9999736547470093,0.008270263671875
19.80426025390625,19.155109405517578,18.835540771484375,18.642871856689453,0.0,0.9999974966049194,0.9997274279594421
19.20395278930664,18.91118812561035,18.488861083984375,18.29721450805664,0.0,0.9999979734420776,0.9999709129333496
17.722883224487305,17.276817321777344,17.153888702392578,17.05250358581543,0.0,0.9999979734420776,0.9999769926071167
20.829673767089844,20.24233627319336,19.769393920898438,19.590810775756836,0.0,0.9999979734420776,0.9999762773513794
19.873920440673828,18.884017944335938,18.305253982543945,18.081653594970703,0.0,0.9999951124191284,0.9999465942382812
17.709125518798828,17.154529571533203,16.89923858642578,16.791839599609375,0.0,0.9999979734420776,0.9999843835830688
19.77271270751953,19.61847686767578,19.54892921447754,19.445987701416016,0.0,0.9999980926513672,0.9999858140945435
18.732986450195312,18.217729568481445,17.855712890625,17.770986557006836,1.0,0.9999980926513672,0.9999841451644897
21.477033615112305,20.623973846435547,19.870542526245117,19.50901985168457,0.0,0.9999942779541016,0.868597149848938
21.368480682373047,19.627511978149414,18.666828155517578,18.269508361816406,1.0,0.9958664178848267,0.2957375943660736
19.974781036376953,19.562461853027344,19.42999267578125,19.81759262084961,0.0,0.9999979734420776,0.9999783039093018
19.95534896850586,19.346302032470703,19.306467056274414,18.769386291503906,1.0,0.9999979734420776,0.9999812841415405
18.30457878112793,18.31653594970703,18.150959014892578,17.973499298095703,0.0,0.9999979734420776,0.9999730587005615
19.08332061767578,18.986385345458984,18.85988998413086,18.64593505859375,0.0,0.9999972581863403,0.9999712705612183
20.00080108642578,19.84774398803711,19.828828811645508,19.9153995513916,0.0,0.9999978542327881,0.9999808073043823
17.83824348449707,17.808856964111328,17.734935760498047,17.71180534362793,0.0,0.9998980760574341,0.9999701976776123
20.494705200195312,19.693214416503906,19.47418975830078,19.308025360107422,0.0,0.9999979734420776,0.9999841451644897
18.40182113647461,18.20354652404785,18.072118759155273,18.10023307800293,0.0,0.9999979734420776,0.9999810457229614
19.61783218383789,19.30988311767578,19.191781997680664,18.863624572753906,0.0,0.9999979734420776,0.999966025352478
20.37809181213379,19.165632247924805,18.855690002441406,18.404027938842773,0.0,0.9999642372131348,0.0009904431644827127
19.573360443115234,19.35709571838379,19.217979431152344,19.132158279418945,0.0,0.9999979734420776,0.9999673366546631
17.826757431030273,17.432771682739258,17.28961944580078,17.286306381225586,0.0,0.9999977350234985,0.9930714964866638
19.242504119873047,18.48563003540039,18.11271858215332,17.90387725830078,0.0,0.9999979734420776,0.9999539852142334
17.992645263671875,17.83109474182129,17.715110778808594,17.71072769165039,0.0,0.9999979734420776,0.9999301433563232
19.959117889404297,19.769378662109375,19.64483642578125,19.64881706237793,0.0,0.9999980926513672,0.9999796152114868
17.396150588989258,17.1929931640625,17.164936065673828,17.07054901123047,0.0,0.9999979734420776,0.9999513626098633
17.638038635253906,17.155284881591797,17.056011199951172,16.553447723388672,0.0,0.999997615814209,0.9999401569366455
18.53527069091797,18.00985336303711,17.788726806640625,17.175167083740234,0.0,0.9999833106994629,0.002357299905270338
19.289270401000977,18.910381317138672,18.771671295166016,18.716585159301758,0.0,0.9999980926513672,0.9999743700027466
17.637676239013672,17.165315628051758,17.02832794189453,16.972248077392578,0.0,0.9999980926513672,0.9999386072158813
20.475364685058594,20.176010131835938,19.8177490234375,19.774890899658203,1.0,0.9999979734420776,0.9999743700027466
18.931196212768555,18.775569915771484,18.721696853637695,18.658384323120117,0.0,0.7945348620414734,0.999716579914093
18.952232360839844,18.66697883605957,18.410797119140625,18.359506607055664,0.0,0.9629903435707092,0.9999431371688843
19.965139389038086,19.646865844726562,19.503456115722656,19.352821350097656,0.0,0.9151285290718079,0.9930757284164429
19.577911376953125,19.00912094116211,18.772361755371094,18.50827980041504,0.0,0.9999979734420776,0.9999805688858032
19.65612030029297,19.024211883544922,19.050138473510742,19.659616470336914,0.0,0.9999979734420776,0.9999759197235107
19.908946990966797,19.172475814819336,19.00259017944336,18.66593360900879,1.0,0.9999979734420776,0.999983549118042
20.900131225585938,19.60563087463379,19.212867736816406,18.788002014160156,0.0,0.9999973773956299,0.99997878074646
19.42009735107422,18.765644073486328,18.581104278564453,18.231353759765625,1.0,0.9999980926513672,0.9999864101409912
19.648462295532227,19.27528190612793,18.91396713256836,18.76809310913086,0.0,0.9999980926513672,0.999984622001648
17.9036808013916,17.68668556213379,17.545326232910156,17.3608341217041,0.0,0.9999979734420776,0.9999699592590332
18.953163146972656,18.930538177490234,18.646509170532227,18.5546817779541,0.0,0.9999980926513672,0.999980092048645
19.016138076782227,18.617048263549805,18.589834213256836,18.641555786132812,0.0,0.9999980926513672,0.9999853372573853
18.732986450195312,18.217729568481445,17.855712890625,17.770986557006836,1.0,0.9999980926513672,0.9999868869781494
19.08489418029785,18.943857192993164,18.550697326660156,18.33780860900879,0.0,0.9999979734420776,0.9999808073043823
20.667030334472656,19.730682373046875,19.444608688354492,19.077960968017578,0.0,0.9999979734420776,0.9999755620956421
18.554481506347656,18.303377151489258,18.310707092285156,18.248193740844727,0.0,0.9999979734420776,0.999964714050293
19.821531295776367,18.796642303466797,18.24110984802246,17.932918548583984,1.0,0.9999978542327881,0.9999796152114868
20.37394142150879,19.99765968322754,19.779327392578125,19.820178985595703,0.0,0.9999980926513672,0.9999836683273315
19.33785057067871,18.957103729248047,18.84805679321289,18.77025032043457,0.0,0.9999979734420776,0.9999773502349854
21.679584503173828,20.31452751159668,19.3245849609375,18.87421989440918,0.0,0.999997615814209,0.9999788999557495
19.636085510253906,18.943775177001953,18.46881866455078,18.41082000732422,0.0,0.9999979734420776,0.9999769926071167
22.191669464111328,21.612377166748047,21.707908630371094,21.56790542602539,0.0,0.9999980926513672,0.999976396560669
19.26728630065918,18.92864227294922,18.867721557617188,18.944293975830078,0.0,0.9994599223136902,0.9999377727508545
18.510696411132812,18.183107376098633,17.853208541870117,17.652408599853516,0.0,0.9999793767929077,0.9991820454597473
18.546977996826172,17.882911682128906,17.411705017089844,17.301706314086914,0.0,0.9995119571685791,0.9994242191314697
19.680078506469727,18.75721549987793,18.63314437866211,18.255489349365234,0.0,0.9999977350234985,0.9999653100967407
19.655059814453125,18.92913055419922,18.25995635986328,17.85088539123535,0.0,0.9996923208236694,0.6669073700904846
19.908946990966797,19.172475814819336,19.00259017944336,18.66593360900879,1.0,0.9999977350234985,0.9999698400497437
20.184051513671875,19.962066650390625,19.885009765625,19.976062774658203,0.0,0.9999979734420776,0.9999744892120361
19.129440307617188,18.83565902709961,18.7042236328125,18.600643157958984,0.0,0.9999979734420776,0.9999786615371704
19.628620147705078,19.373640060424805,19.389802932739258,19.356372833251953,0.0,0.9999980926513672,0.9999823570251465
19.781478881835938,19.561866760253906,19.36370086669922,19.04871368408203,0.0,0.9999974966049194,0.9999740123748779
19.312957763671875,19.055004119873047,18.97336196899414,18.759653091430664,0.0,0.9999353885650635,0.9999610185623169
19.82177734375,19.503406524658203,19.292619705200195,19.10160255432129,0.0,0.9999979734420776,0.9999759197235107
19.570255279541016,19.357982635498047,19.216398239135742,19.12017822265625,0.0,0.9999980926513672,0.9999794960021973
19.583620071411133,19.378631591796875,19.2921199798584,19.16204833984375,0.0,0.9999979734420776,0.9999802112579346
19.821531295776367,18.796642303466797,18.24110984802246,17.932918548583984,1.0,0.999997615814209,0.9999828338623047
19.781478881835938,19.561866760253906,19.36370086669922,19.04871368408203,0.0,0.9999980926513672,0.9999803304672241
18.233875274658203,17.94957733154297,17.792495727539062,17.778064727783203,0.0,0.9999979734420776,0.9999655485153198
19.719717025756836,19.476001739501953,19.064298629760742,18.991334915161133,0.0,0.9999979734420776,0.9999696016311646
17.13406753540039,16.367202758789062,16.145183563232422,16.026771545410156,0.0,0.20630274713039398,0.9304290413856506
19.67376708984375,19.065399169921875,18.53053855895996,18.401641845703125,0.0,0.9999971389770508,0.9999229907989502
19.218835830688477,18.615798950195312,18.511199951171875,18.048633575439453,0.0,0.9999978542327881,0.9999737739562988
21.078548431396484,20.340343475341797,20.015138626098633,19.980262756347656,0.0,0.9999979734420776,0.9999792575836182
20.1329402923584,19.737972259521484,19.66748809814453,19.688735961914062,0.0,0.9999979734420776,0.9999792575836182
18.420005798339844,17.84341812133789,17.73935890197754,17.675399780273438,0.0,0.9999979734420776,0.9999594688415527
18.61836814880371,18.10011100769043,17.788089752197266,17.718168258666992,1.0,0.9999980926513672,0.9999854564666748
17.985326766967773,17.840179443359375,17.801918029785156,17.77123260498047,0.0,0.9999979734420776,0.9999639987945557
20.427032470703125,19.005298614501953,18.484577178955078,18.158740997314453,0.0,0.9999977350234985,0.9999443292617798
19.36455535888672,19.025928497314453,18.76508331298828,18.59844398498535,0.0,0.9999978542327881,0.9999587535858154
20.24049949645996,19.785165786743164,19.803482055664062,19.40583038330078,0.0,0.9999972581863403,0.9999642372131348
21.24462890625,20.43852996826172,19.815099716186523,19.498897552490234,1.0,0.9999980926513672,0.9999817609786987
18.402292251586914,17.899639129638672,17.676942825317383,17.620466232299805,0.0,0.9999980926513672,0.9999808073043823
18.810890197753906,18.6837158203125,18.718669891357422,18.815059661865234,0.0,0.9999980926513672,0.9999805688858032
